user_id,itemid,buy_mount
24811486,50010236,1
660621879,50006602,1
698447303,50014278,1
96361981,50008177,1
729820080,50006843,1
1747600417,50013207,1
26600215,50013711,2
496282190,121394024,1
854381315,121394024,1
688245030,251725,1
2138552002,50023636,1
1015632104,50013636,1
354998940,50001707,2
90393911,50018825,1
814316568,50015146,1
101324767,50008856,1
79356853,50018831,1
317178347,211122,3
909062148,50018823,1
268534016,211130,1
11925400,50228021,1
1071045654,50002524,1
203568676,50003700,1
885296712,50012442,1
27421123,50013636,1
108253672,50007013,1
18304667,50006521,1
275719037,50008707,1
43273981,251725,1
82019001,50013636,1
488633343,121406040,1
2181939236,50013207,1
879383298,121484062,1
710794702,50010558,1
1052553987,50012361,1
1061972085,50011993,1
1129866855,50010566,1
1074062386,121394024,1
513098712,50013636,1
805674756,50009540,1
770399371,50012359,1
887012305,50018831,1
474381574,50012548,1
477755499,50013207,1
544260058,50010558,1
1115938050,50006602,1
80384489,50012438,1
27401047,50023632,1
1785092141,50012364,1
45973399,50006966,1
2054183708,50012732,1
2232278947,50014530,1
1117055059,50023777,1
669507220,50012777,2
775170637,50010566,1
2276939372,50018202,2
859284024,50013636,1
91995774,121394024,1
857969087,50013207,1
82694463,50009542,1
828049377,50006937,1
21137271,50013636,1
92710160,50000820,1
137443928,50015147,15
268892383,50003700,1
1038400813,50012426,1
908761415,50010566,1
846556067,50012564,1
667883107,50016032,1
693683665,211122,9
186294055,50012458,1
1083740910,50012359,1
669631960,50010557,1
16393741,50007012,1
842155229,50013636,1
196744005,50024082,1
600711607,50012451,1
51475969,50013207,1
915395345,50013636,1
392556922,50013636,1
641771856,50011993,25
16227558,50012485,1
1102139623,211122,5
1733628858,50011993,1
1766969850,50013636,1
1744093949,50006602,2
87954088,50018831,3
290815428,50010544,1
2174809220,50010558,1
158830987,50010566,1
125865165,50010536,1
2044584422,50012366,1
769078876,50013636,1
693688793,50013636,1
558308081,50005978,1
826202885,50013636,1
211109367,50010549,1
896397380,50006032,1
649665067,50012361,1
256382622,50006033,1
1038732292,50013636,1
72246397,50003700,1
178560369,50014271,1
749512401,50012788,1
848033120,50018820,1
1607353678,50012475,1
2257451839,50012366,1
2138626746,121466023,1
60351917,121394024,1
778091476,50018831,1
752017772,50016706,1
603732118,50006843,1
369082053,50013207,1
909979177,50012475,1
21879530,50012375,1
745870685,50013207,1
23250366,50013187,20
878243541,50010558,1
825011509,50012364,1
1876427737,50024842,2
346796752,50013207,1
132343123,121478030,1
619544967,50015727,1
1950702430,50156020,1
822945076,50000953,20
50659434,50008726,1
1929274239,50009540,1
1994452652,211130,1
296525420,50026459,1
235247854,121408024,2
1853040191,50008721,1
127115858,50012328,1
28391234,50016706,1
2286190399,50010557,1
2257816905,50016704,1
1128281891,50018831,3
74459175,50012564,5
105468777,50234023,1
54913421,121364022,1
1677421023,50013207,2
1040040549,50013636,1
132554772,50012451,1
212539507,50012788,1
745702370,50011993,1
50219742,50012442,1
86277591,50006030,1
16031772,50132021,2
894240189,50013177,1
35029210,50006602,1
655471882,50012431,1
777196991,50013711,1
857870908,50013636,1
388413427,50013207,1
777657792,50003700,1
106169014,50013636,1
360384738,50012449,1
60989488,50013711,1
817953815,50005979,1
68577549,50013207,1
530471562,50014744,1
1112385201,50011993,1
211763806,50016706,2
78991050,50014271,1
1013471653,50010544,1
1633399395,50024149,1
54305598,50010555,1
2133816780,50011993,1
346318322,211130,1
1736917136,50013636,1
190966684,50010236,1
1621408340,50006602,1
440648483,50010558,1
714256513,50005978,1
2110330222,121470030,1
176314929,50010558,1
66772317,50013636,1
1027232672,50012373,1
1810753662,50023591,1
631271222,50023636,2
1047056492,50012442,1
877518892,50012475,1
16430996,50006602,2
1032285221,50012364,1
342112932,50012424,1
384860316,50023591,1
12907467,50012363,1
53415201,50013636,2
2068743391,50010558,1
374243365,50016240,1
737986956,50007012,1
48280759,50010549,1
79576006,50013207,1
80512596,50012363,1
1048379914,50011993,1
1718551245,50013207,1
1924627269,50017100,1
22541314,50008845,1
411194666,50012245,4
747207361,50010236,1
614680823,50012564,1
709894682,50006843,3
125184964,50006028,1
53002378,50013636,1
40720084,50000820,2
822209705,50012359,1
572085004,50012451,1
1639250049,50013636,1
824678638,50018823,1
97140183,50013207,1
2015545677,50010544,1
42364977,50012451,1
1817853230,50013207,1
1120051433,50012360,1
930053214,50013636,1
630857370,50018831,10
775138720,50234023,1
152624649,50012361,1
396748705,50010536,1
53377101,121466023,1
14818428,50012365,1
525008809,50002524,1
923521571,50007011,1
1804589927,50023638,1
1742706285,50012359,1
1028142166,50010558,1
300513208,50014273,1
723368849,50012359,1
1717284056,50012438,1
67977406,50023732,1
757111351,50012359,1
200495976,50012548,1
700685501,50017201,1
37527186,50012244,2
2088419058,50023651,1
21088110,50023514,1
900447524,50013636,1
612878667,50016704,2
803400663,211122,3
723369378,50012375,1
72058038,50013175,1
114797126,50006602,1
1783596726,50010557,1
2295446689,50013636,1
20491404,50013636,1
109301071,50013636,1
1090699353,50010566,1
358595311,211122,1
662178506,50018830,1
1640378907,50007012,1
311387309,50009544,1
150555315,50013636,1
2331437222,50010557,1
832491453,121394024,1
23134580,50016102,1
288939869,50010558,1
1762105371,50024842,1
77815178,211122,6
909988429,50018831,1
69947142,50018615,1
127155743,50023732,1
1682491227,50012375,1
1601162721,50010555,1
79726282,50023598,1
484070156,50013207,1
1086293403,50024082,2
95430370,50013636,1
729526223,50023663,1
838784794,50010565,6
69135957,50018615,1
143042283,121382031,1
1086291228,50002524,2
33485865,50006602,1
355123594,50023661,1
1069414195,50024627,1
2290747642,50012359,1
650127453,50010557,1
140860418,50012431,1
89619275,50012431,1
382584280,50013187,1
22862609,50010557,1
1733165483,50010545,1
134092937,50013636,1
24738266,50019069,4
131956228,50134022,1
428452621,50012455,1
133226783,50013711,1
1125267431,50013636,1
282193769,50023591,1
579055490,50012798,1
411443010,50024151,1
1788087754,50003700,1
710434666,50010558,1
371804010,50013207,1
279250229,50006602,2
22801135,211122,4
667894008,50012442,1
825070931,50013636,2
1952505579,50006822,1
892901473,50010558,1
927192761,50006094,1
656053334,50006602,1
607104910,50012442,1
1742710288,50011993,1
703461197,50010558,1
1078737098,50006602,1
32313805,50015582,1
743792567,121540027,1
2062274147,50010542,1
932088934,50009544,1
702637480,50023670,1
1726982527,50013207,2
2275923399,50006602,2
607512866,50006843,1
84825842,50012432,1
152076304,50016243,1
109907629,50014250,1
59661503,50010544,1
133618780,50012788,1
36225651,50012471,1
48079939,50006957,1
157131869,50010555,1
37582793,50010549,1
471443810,50019069,3
740915226,50018831,1
1052852090,50024147,1
866016082,50012359,1
489572417,121540027,1
886868445,50006246,1
882815979,121452056,1
730480286,50012361,1
203864597,50006032,1
55522687,50012456,1
674405007,50015727,1
706051957,50006843,1
392165200,50008807,3
62935390,50010549,1
93282279,50013636,1
382412324,50010549,1
196029688,50023663,1
789310206,50010558,4
1631224976,50010558,1
854053048,50010549,1
772784568,50010548,1
1581934911,50026465,1
1858902168,50016010,1
83424837,50003700,1
728180676,121408024,1
314780274,50018831,1
70628140,50010555,1
1928976137,50010558,1
770243602,50012437,1
696172184,50013207,1
32625619,50007012,1
37974121,50016063,1
1866631718,50006602,1
287350533,50012359,1
413555200,50012451,1
415560749,50012451,1
1812586633,121398035,1
310635877,50010566,1
1100924847,50008875,1
11514392,50023686,1
1915325857,50018831,1
1722176691,50003700,1
1650410946,50013636,1
880462404,50014863,1
786121684,50006602,1
1870795966,50012359,1
271009762,50008875,1
556688533,50013207,1
1694294728,50011882,1
48699639,121410024,2
884936072,50013207,1
503013350,50010555,2
550473833,50010549,1
1906278674,50013881,1
65550453,50023637,1
665038316,50012244,1
82095007,50013636,1
85854433,50012361,1
1681946319,50012359,1
374881231,50013636,1
540930917,50014864,1
763275231,50012365,1
686777416,50012363,1
232946185,50012429,10
854061743,50013636,1
1738965764,50012360,2
380372783,50016243,1
43981059,50005920,1
1074447355,50016033,1
324771682,50008895,1
51260473,50012456,5
691562140,50018831,1
730322265,50010542,1
868989959,50017100,1
1075735760,50013636,1
656135767,50006028,1
184972694,50006602,1
286152361,50010545,1
811799536,50018823,1
369001825,50018436,1
98391939,50013636,2
60412231,50018615,1
896869795,50007011,1
99065222,121398041,12
114440253,121540027,1
1820066153,50006235,1
762548477,50010566,1
512327927,50013200,1
81346001,50009540,1
348699921,50018824,5
11607464,50005953,8
917448577,50017100,1
1125212916,50010558,1
1066253760,50010536,1
709647409,50018831,1
747949203,50026456,1
52861953,121394024,1
73145682,50019022,1
46288570,121470030,4
840248854,50005978,1
82113294,50010558,1
908569930,50010558,1
550478281,50013207,1
1950479383,50007011,1
664232687,50010549,1
1698815896,50012365,1
1686023280,50008707,1
97157132,50012451,1
1619167704,50013711,1
760213767,50012360,1
95177963,50012442,1
804499292,50012564,2
277954849,50013636,1
260055729,50010555,1
15725110,121484062,1
1957061698,122616024,1
1086120599,121466023,1
717387594,50012835,1
223684430,50012549,3
530396265,50013207,1
1632560439,121478030,1
2168330496,50013207,1
755047179,50010555,1
139752567,50012442,1
48569141,50013711,1
228575228,50012730,1
792199665,50012451,1
647165351,50017100,1
1101245283,50012360,1
373900508,50018436,1
2369842174,50023591,1
13393552,50014271,1
1750828523,50006028,1
1748685951,50013176,1
587481230,50018831,2
1026526001,50010566,1
75817424,50013207,1
273784462,50012462,1
156149424,50023591,1
843413967,50018831,1
359346645,50010557,1
798732574,50006032,1
454411020,50006602,1
381399199,50013207,1
60072021,50013636,1
728698099,50008704,1
1627535952,50013178,1
182048398,50016010,12
860468641,50014273,1
138530564,121394024,1
101489861,50010542,1
363164958,50228021,1
2238924894,50023710,1
879514832,50013207,1
356098726,50013711,3
655362115,50013636,1
454455479,50013187,1
44198832,50006042,1
771640548,211122,6
313792457,50023789,1
1806667599,121394024,1
910924577,50016036,1
575048849,50016749,1
894174320,50012375,1
42800923,50012773,1
427397766,50010558,1
262660273,50023670,1
52841178,50012395,1
68637671,50003700,1
835387764,50006520,4
163084584,50012451,1
1064921507,50006966,1
696462587,50014277,1
892118339,50010545,7
88566231,121364022,2
1039459351,50011993,1
723290632,50016036,1
89800466,50023661,1
67895256,50012424,1
306110131,50010566,1
33665620,50011993,1
672864366,50018824,2
931267777,50006095,1
60430749,50018412,1
353712254,50010558,1
894128057,50012451,1
724312391,50010558,1
728932283,50023591,1
1848003860,50011993,2
401772081,50013636,2
466496987,50012442,1
37114582,50006843,1
768200856,50010558,1
71104402,50010555,1
2384796642,50013636,1
1930109688,50010566,1
1830529477,121540027,1
2008989059,211122,2
13341467,50018831,2
139084746,50006521,1
340989484,50013207,1
155969997,50012451,1
63268223,50014271,1
1124932374,50012451,1
99981840,50012359,1
10815079,50012442,1
48989776,50016706,1
491837200,50012548,1
131342691,50010545,1
734176966,50012379,1
1637307595,50016063,8
1035118043,50024787,1
674533648,50013207,1
1960219518,50014268,1
53776183,50012245,1
412530033,50023536,1
85410619,50009549,1
151683394,50023660,1
878280474,121424027,1
542743122,50008895,2
929585172,50010549,1
14120964,50013874,1
454283612,50012451,2
215599,50017100,1
693108521,50018831,10
142050197,50015727,1
595592503,50012456,2
198483504,50013636,1
735119734,50012467,1
1794009264,50013711,1
53421760,50009547,1
1683930733,50018436,1
908791914,50007011,1
154950306,50012367,1
2066172795,50009540,1
645971212,121410024,1
67748747,50024842,1
420468051,50012564,1
115378612,50006602,1
481257420,50010555,1
150109679,50010544,1
1814119344,50015841,1
365731492,50012838,1
276175277,50026487,1
1609553516,50002524,2
651361211,121394024,1
59177382,50013636,1
805179643,50013636,1
35722864,50017100,1
2161270044,121470030,1
291410072,50018831,3
2233932584,50013636,4
994758736,211122,1
60895445,50018436,1
681749404,50012371,1
685371280,50014274,1
895944094,50023696,1
765073983,50012363,1
24189524,50006602,2
1975013497,50006822,1
120724544,50013636,1
356775129,50010558,1
931100525,121452056,1
1031357028,50013207,1
62698563,50018855,2
1100433239,50013207,1
798699765,50014273,1
46661224,50013636,1
674556567,50012451,1
673398886,50023591,1
45601325,50006042,1
801288049,50006033,1
426621757,50016063,1
2235267703,121394024,1
346840428,50012359,1
689409389,50013207,1
1131215005,50013636,1
2385970358,50007011,1
2098037740,50010557,1
671809754,50010555,1
114554602,50156020,1
710287503,50013711,2
347937693,50012442,1
540014820,50016006,1
727355976,50013636,1
1067920946,50146022,1
78719631,50010542,1
110008343,50013636,2
720522989,203527,1
865436897,50009540,1
2008691431,50013636,1
404371526,121470030,2
65379920,50010549,1
112273753,211130,1
65024272,50013636,1
70728954,50023670,2
616399160,50012365,1
1030338036,50012359,1
270795649,50018831,8
2225889419,50010558,1
94682741,50023663,10
265743783,50010545,1
839052280,50012788,1
153212336,50012467,1
138120118,50016122,1
797464419,50012451,1
1918813273,50013636,1
717153880,50011993,1
2086187791,50016030,1
130579265,50012461,1
1710032329,50018831,2
198384581,50018820,2
407655440,50013636,1
162702730,50010558,1
150384361,50012456,4
2034378899,50014273,1
400373766,50007011,1
864313217,50007011,2
332655050,50010558,1
1713886719,50013711,1
112020832,50008845,1
411432716,50013207,5
696376435,50010545,1
1068003373,50010542,1
448677487,50012428,1
1675332957,50018831,1
274088528,50014129,1
78031945,50010544,1
95847273,50023591,1
1703700122,50023646,2
665777725,50015841,1
1718547367,50008847,1
161667401,50008817,1
820472250,50018831,2
220179230,50006602,2
1642941457,50023657,1
62522040,50026481,1
487124787,50009540,1
157303209,50016704,1
1080279059,50010542,1
683901635,50010544,1
39658726,50018831,2
35049883,50012474,1
654888403,50012777,1
359047218,50016030,6
265962437,50012564,2
696117636,50012467,1
1752579233,50013207,1
279971908,50008895,5
2100847951,50023660,2
891736786,50013207,1
2009736546,50010566,1
665087528,50010566,1
45181704,50013636,1
51394875,251725,1
39767038,50013207,1
839350420,50010555,1
56222249,50013190,1
45842022,50023792,1
58735598,50008705,1
20276710,50014866,1
1665597458,50012375,1
266294705,50010549,1
1677848927,50014129,1
22774898,50018831,16
1735868613,50012378,1
111266447,50007011,1
1072833756,50010555,1
110067638,50016704,1
1078839001,50002524,6
94917938,50012451,1
16225850,50024151,1
1105399664,50001732,1
2356741388,50016704,1
81035406,50018440,1
198064060,50011993,1
725499675,50011993,1
1634583976,50018831,1
482395522,50018436,1
370874760,50010549,1
50462516,50010536,1
56165682,50003700,1
699285402,50008875,1
1617574982,50010536,1
1662299494,50006030,1
1017898930,50026479,10
786766132,50012366,1
84027342,50023640,1
797729882,50023715,1
204549346,50013711,1
1024400641,50016704,1
1035270505,211130,1
58776434,50007011,1
747671449,50008847,2
649613381,50024842,1
52113094,50008847,1
2133803351,50012379,1
1781806843,50003700,1
1950997292,122692024,1
1041068185,50012328,1
35587191,50023535,50
1095702796,50012363,1
1921528064,203320,1
275163,50012564,1
52512307,50001748,1
1912633526,50013636,1
14624411,50013636,1
72512825,50013711,1
2312646702,50012438,1
84955767,251725,1
2417261382,203319,1
852796118,50009547,1
787032409,50012464,1
1103286134,50011993,1
2288344467,50018831,10000
1129020229,50023722,1
1785513153,50012438,1
21478285,50013207,1
603856042,50012438,1
226530675,50012371,1
1816829460,50003700,1
506320973,50023646,1
855917807,50010544,1
751495058,50026473,1
464225118,50013190,1
131325713,50013636,1
13781587,50013207,1
57684549,50013636,1
715868878,50012328,1
675147660,50010544,1
1722436191,50014129,1
36204407,50012362,1
357039821,50018854,1
383345137,50012461,1
1129520544,50014274,1
283612696,50018831,2
929009234,50013207,1
797703327,50011993,2
1020347230,121462075,1
2004221274,50010558,1
2270667789,50008875,1
1744692872,50006602,4
243794282,50013636,1
669417712,50002524,1
870668820,50006520,6
2252790969,50013636,1
1606997150,50016123,2
16128520,50023663,1
249924693,50009540,1
36263937,50006908,1
71139613,50010555,1
670947451,122692024,1
58856286,50010558,1
151414264,50013636,1
693221227,50023670,1
2079410554,50012387,1
1869728066,50006099,1
55443799,50010555,1
437850548,50228021,2
321420942,50010555,1
1720539995,50013207,1
734042162,50012777,1
318698677,50023612,1
1032343121,50008895,1
394385832,50012361,1
76952739,50002524,1
1726340446,50012451,1
44435478,50010544,1
929748954,50012364,1
389815690,50008875,1
2003544709,211130,1
756709878,121454027,1
44746108,50010566,1
757880906,50018831,2
226594431,50024842,1
612884639,50013207,5
819314016,50006822,1
47531850,50013207,1
23572221,50013207,1
79755121,50012461,1
186265479,50011993,1
23911359,50014864,1
292030130,50016034,1
2214370538,50016243,1
773567662,50009540,1
2053970240,121506019,1
755515388,50006097,1
495438195,50011993,1
72750187,50010544,1
655834471,50006843,1
88788882,50024842,1
435808209,50016010,1
918872208,50016030,14
710332105,50012424,1
1129047349,50023670,1
1028974525,50024153,1
811565158,50024842,1
114405611,50012378,1
84514637,50010555,1
2006956329,50014865,1
100138735,50012375,1
450881988,121414042,1
412280253,50003700,1
67842206,50009540,1
1106192455,50001732,1
672434,50012431,1
12960739,50012367,1
1051256358,50016704,1
803422724,50012364,1
773260821,50010558,1
769220528,121450022,1
2250577554,50010566,1
2059741979,121416035,1
834999974,50018202,1
1680618101,50010549,1
97592141,121478030,1
1889438072,50018831,2
62702000,50013636,1
21639991,50023637,1
86654846,50014277,1
1686598562,50018436,1
760863248,50012451,1
1806239154,50003700,1
1878618402,50013207,1
116175389,50014273,2
734363559,50014828,1
1090222729,50012359,1
884596502,50015727,1
559123814,50016010,2
593289701,50013636,1
40680857,50012371,1
758277216,50016706,1
511889597,50013207,1
1731783800,50006235,1
724356593,50002524,1
366240547,50006521,3
198921028,50013190,1
667766887,50013636,1
1661108798,50013636,1
1595092987,50006602,6
2180599331,50010558,1
265264330,50012474,1
444642868,121462075,11
2018182462,50146022,1
759007048,251725,60
1066493233,50007014,1
11943163,50024169,1
255243727,50010557,1
142000959,203527,1
70383017,50018436,1
393186651,50012361,1
1054938533,50009550,1
93332442,50013207,1
54177529,50023609,1
674597430,50011882,10
1921590860,50011993,1
398490955,50023663,1
878889308,211122,1
59774676,50012564,1
68018626,50013207,1
83283615,50023663,1
13791263,50013207,1
695314270,50012360,1
26787048,50015841,1
72300420,50012548,4
673469579,50006602,3
27037146,50013636,1
360205812,50013636,1
351710942,50017100,2
162647557,50010545,1
55218217,50010542,1
31339895,50018825,1
784236868,50012451,1
27008867,50010549,1
12691212,50023531,1
33975399,50016457,1
858926359,50006041,1
369868532,50018436,1
68926177,50023722,1
480881775,50012364,1
221335868,50014530,1
601444398,121540027,1
455255719,203320,1
2180644350,50016032,1
153147443,50018831,1
276820705,50023663,5
59064126,50023670,1
818699882,50013636,1
81321586,50018831,1
675389369,50018820,1
1063005154,50006602,1
1633163811,50012359,1
46261928,50013636,1
276858033,50023722,1
547733673,50000820,1
71800534,50013636,1
1046671298,50023591,1
709122999,50024150,1
1608789484,50013207,1
1621270637,50012456,1
61634619,121466023,1
1075121927,121452056,1
346290195,50012371,1
2160462954,50013636,1
865500299,50009547,1
216372903,50010545,1
408499766,50013998,1
746354658,50012617,1
409587418,50005971,3
204524917,121540027,1
2097916259,50002524,5
2061817754,121448041,1
1018992090,50012442,1
372337165,50010542,1
199337342,50014530,1
122713170,50010555,1
788198667,50024147,1
87593578,50018615,4
267091971,50013636,1
48896423,50013711,1
785363616,50010558,1
91210595,50012456,1
1724971614,50023632,1
212448430,211122,1
825606877,50011993,1
24006804,50023637,1
1118935900,50012442,1
76895819,50023591,1
17583186,50018830,1
803442851,50013636,1
23840483,50024151,1
90113562,50007011,1
58558461,50013636,1
408362248,50006100,1
737695363,50023670,1
551008754,50024151,1
343574279,50014277,1
167282177,50018615,1
320870514,50008807,1
420857097,50012451,3
1894414937,211122,1
1036478249,50012375,1
775678741,50010557,1
21821730,50006602,1
86817829,50026460,10
839215331,50013636,1
142427984,50013207,1
1059018853,50007011,1
56002948,50012564,5
1107880538,50024842,1
356817898,50016240,7
714781945,50013636,1
1912328881,50013187,1
27508518,50023715,1
28504577,50006602,1
647291636,50012451,1
724484426,50023591,1
1750919666,50016468,1
153227990,50023637,1
1068686740,50011993,1
36904395,50018820,2
69843657,50010549,1
539466453,50010566,1
679158263,50013207,1
16252967,50010557,1
154596948,50006094,1
2329839539,50010558,1
2183069209,50010558,1
729818809,121422044,2
911796577,50012359,1
761838433,211122,2
64517210,50012364,1
20896822,121424027,1
651383256,50010557,1
114628818,211122,1
353112977,50016116,5
374716737,50023661,1
346180775,50010544,1
1881575062,50013636,1
199457100,50012424,1
926508086,50012451,1
1934089523,50023638,1
847714525,121472022,5
806823043,50010557,2
2271508884,50012365,1
2221885528,50000820,1
671062937,50010557,1
349066789,121394024,1
77876649,121394024,1
1914815185,50011993,1
14188469,50012328,1
734980870,50010549,1
13008948,50018831,1
722338130,50012451,1
215956885,50013874,1
742683797,50006602,1
1751637280,50016122,3
716259744,50010565,1
1643805171,121394024,1
867498378,50016706,1
188470667,50014276,1
1034233405,50012835,1
42663604,50010537,1
904345625,121394024,1
364259287,50013711,1
1665852573,50012424,1
738569662,50010545,1
67821339,50228021,2
46575060,50023670,1
53209294,50008845,1
827639760,50012375,1
20200118,50018412,1
375908189,50012442,1
1103802043,50023514,1
824540479,50018829,2
2076121095,50013207,1
793674882,50013636,1
11461439,50012464,1
903858572,50014129,1
1057859496,50012478,1
715966908,50013636,1
48075743,50016240,2
1650142820,50012807,1
22467221,50012451,1
729878600,50012361,1
662019342,50010555,1
1066983581,50013711,1
76620926,50016240,2
717708319,50010555,1
757349505,50016706,1
127008392,50014272,1
649457486,50013636,1
84022874,50013636,1
1730315664,50012564,5
62078846,50013194,1
742651034,50010555,1
35507627,50023536,2
77164222,50009547,1
800113472,50012361,1
823229118,50018831,2
10694015,50007011,1
385627788,50156020,1
774775179,50012451,1
24099874,50013881,1
339960620,50003700,2
44520998,50013207,1
63124091,50006520,8
630049027,50014129,1
343125248,50019022,2
92577912,121394024,1
2030401682,211122,6
452938167,50006602,2
831268589,50010549,1
321861405,50006602,1
321154716,50007014,1
2065917364,50005979,1
2354394159,121408032,1
1137675367,50010558,1
2321807032,121450042,1
1065717281,50010538,1
1088479374,50017100,1
825733670,203322,1
257947683,50009540,1
1577671,50023795,1
86046662,50228021,1
351156029,50013636,1
66060539,50013711,1
55253098,50012365,1
552549939,50013207,1
153955492,50012564,1
677841414,50012617,1
369548722,50156020,1
596217789,50012464,1
188025102,50012474,1
906528062,50009547,1
774432062,50026467,1
868081381,50012424,1
1727968999,50012442,1
1032720837,50016457,1
2316151926,50023686,1
2211664222,211130,1
56042391,50010558,1
137512295,50018827,1
902711620,50016032,2
1676656105,50010549,1
706308287,50012365,1
57460949,50012451,1
696646414,50023650,2
238262058,50013636,1
204501549,50006602,2
792936090,50023531,1
65226518,50010565,2
743235498,50003700,1
1805961317,50010558,1
745468420,121482036,2
713362582,50024842,1
774196926,50002524,4
881806686,211122,3
2022409141,50006602,1
748950761,50012359,1
2070920904,50008856,1
192835577,121394024,1
2382160809,50010548,1
55080352,50012777,1
674708308,50007011,1
1839499045,50010558,1
891464718,50023591,1
1026227465,251725,1
26964736,50012360,1
1855686825,50023636,1
14238699,50007012,1
78971350,50024151,1
137890628,50023792,1
150785553,50003700,1
1719687011,50010536,1
1066438061,50014277,1
48952692,50013636,1
341122094,50012387,1
903763860,50014250,1
53356395,50013636,1
246377625,50013636,1
1947799942,50012825,1
653335894,50016102,1
40299774,50016240,7
892405876,50016706,1
1838315464,50013885,5
2185714620,50017100,1
755216160,50012549,6
796372182,50011993,1
67371343,50016241,2
1807955320,50003700,1
268775121,50012375,1
106345474,121398041,1
2221371096,50013636,1
392051079,121540027,1
47307719,50006602,1
2217460861,50010557,1
82772742,50018854,1
70278266,50012451,1
46225610,203322,1
2091654424,50012364,1
1601531684,121402021,1
75104744,121394024,1
25278451,50024247,1
667423568,121414035,1
1898587520,50023670,1
186352717,50018831,2
265652646,50014277,1
248316611,50006602,1
356258334,121394024,1
52529655,50012363,1
15272810,50018854,1
1843766312,50013207,1
387316970,50012395,1
49404909,50012361,1
1046454055,50013636,1
771986776,50013874,1
774348784,50009540,1
797743938,50010558,1
732424952,50010542,1
277796255,50013636,1
839220559,50012549,4
681892149,50010555,1
2038388978,50009540,1
1924823263,50018438,1
1703559941,50013636,1
795634876,50013881,2
387459207,50010538,1
1058721303,50010544,3
84785223,121466023,1
1108403512,50013636,1
1059170495,50010558,1
861783353,50013711,2
281472521,50023792,1
197348971,50018412,1
196764885,50016116,1
50423498,50010555,1
50713631,211122,6
316035831,50006030,1
88361482,50013187,1
683293615,50012365,1
21662917,50012365,1
571526569,50017202,1
669944155,50013636,1
645562728,50012431,1
1053145354,50010558,2
151431674,50013711,1
1977211489,50018831,1
2110097462,50011993,1
79509481,50013207,1
212476596,121452056,1
1131919365,50012617,1
361361362,50018831,1
854343037,50006097,1
919170653,50016036,1
65219385,50006602,1
644585090,50024842,1
666764879,50023670,1
847175017,50012451,1
209706604,50011993,50
672498511,50010236,1
903690210,50006097,1
666003349,50010549,1
1995086712,50006957,1
358836090,50012360,1
1603727273,50018831,2
253989243,50014129,1
261626448,50013636,1
2233486735,50010566,1
927707355,50023648,1
2181816856,50014831,1
798291395,50018436,1
153167473,50012364,1
174320727,50007140,1
97864197,50012449,1
135217123,50013207,1
682824534,50003700,1
690962650,50006030,1
156859930,50010558,1
837051207,50013207,1
196293483,50023670,1
596928549,211122,6
789872417,50010544,1
200659,121474039,1
582398269,50012375,1
2132664233,50012375,1
2062663604,50006602,2
10438614,121408024,1
81036704,50010558,1
54093511,50006957,1
1615170259,250822,1
618530225,50024842,1
465533157,50003700,1
292145639,50013636,1
187624456,50023722,1
1676091955,50007012,1
395331992,50015727,1
1705468417,50010558,1
1095055382,50011993,1
663975181,50012617,1
751315151,50006820,1
1962790629,50012364,1
1898790842,50013636,1
828518934,50010558,1
2258892768,121452056,1
96624127,50012451,1
368533039,50006030,1
803642638,50003700,1
45660888,50010545,1
2079643419,50013636,1
155586175,50007011,1
807390580,50012617,1
859643582,50014274,2
396320675,50012375,1
24920192,50005975,5
76479640,50014271,1
83329028,50013636,1
353823389,50013636,1
141046822,50013192,1
824965550,50011993,1
299803694,50010555,1
330564928,50018855,2
843048018,50005983,1
742431704,50011993,5
1853872406,50012364,1
247613793,50010549,1
762538061,121394024,1
718313786,50023790,1
1134291118,50009540,1
590226498,50013200,1
252674971,50010557,1
176890936,50010566,1
112254325,50014866,2
158123376,50013711,1
557342578,50012431,1
722561858,50024631,1
738520533,50012360,1
12310047,50012366,1
1135155102,50026467,1
899436302,50011882,1
398447131,50013636,3
369840982,50018436,1
1927361392,50012438,1
693152668,50008707,1
20374094,121380035,1
45374478,50013636,1
754835204,50008807,200
160571428,50013636,1
1713736979,50010558,1
1071906306,50014744,10
266958319,50017100,4
395659660,50024080,15
426618781,50013636,1
731167952,50006602,2
862984802,50010417,1
1823668288,50006602,2
842724215,50012449,1
52759494,50010558,1
1889291589,50010558,1
56326931,50024151,1
101492941,50013636,1
363275620,121540027,1
739539566,50013636,1
744391430,121402021,1
1078324910,50012379,1
291581567,50013207,1
1989849927,50024842,1
1612281202,50012363,1
1921244964,50012360,1
682071690,50009544,1
68580611,50007011,1
537884755,50024076,15
321127909,50013207,1
282270109,50010544,1
810409144,50018860,1
79594063,50024787,1
219104828,50018831,1
369516,50019070,1
681692824,50010566,1
658163085,50006966,1
34082684,121434042,1
110556590,50006602,1
381406262,121448033,1
2266332065,50010558,1
1796794415,50006040,1
88561490,50010555,1
1662641543,50007011,1
374580991,50013636,2
135418184,50008847,1
644982822,50009542,1
52354409,50024842,1
1593115414,50012360,1
1123163907,50005975,1
656088062,50017100,1
701676654,50012431,1
712874806,50018831,2
269463968,50013177,1
750074108,50008856,1
75537559,50008722,1
1036729923,50023531,1
1829016352,50010544,1
64074772,50024842,1
93758581,50012478,1
141983403,50010558,1
774925892,50012458,1
1991527749,50010558,1
267556884,50024151,1
